Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-61.38,66.65,CAPE DYER,2400650,2012-08-21,2012,8,21,,8.1,,3.3,,5.7,,12.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-22,2012,8,22,,5.3,,1.4,,3.4,,14.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-23,2012,8,23,,4.9,,1.4,,3.2,,14.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-24,2012,8,24,,7.3,,4.5,,5.9,,12.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-25,2012,8,25,,4.7,,0.2,,2.5,,15.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-26,2012,8,26,,3.0,,0.3,,1.7,,16.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-27,2012,8,27,,1.5,,-0.5,,0.5,,17.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-28,2012,8,28,,1.5,,-0.4,,0.6,,17.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-29,2012,8,29,,0.1,,-1.4,,-0.7,,18.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-08-30,2012,8,30,,-0.7,,-2.2,,-1.5,,19.5,,0.0,,,M,,M,,M,,,36.0,,82,
-61.38,66.65,CAPE DYER,2400650,2012-08-31,2012,8,31,,3.5,,-2.6,,0.5,,17.5,,0.0,,,M,,M,,M,,,36.0,,33,
-61.38,66.65,CAPE DYER,2400650,2012-09-01,2012,9,1,,4.2,,0.5,,2.4,,15.6,,0.0,,,M,,M,,M,,,35.0,,37,
-61.38,66.65,CAPE DYER,2400650,2012-09-02,2012,9,2,,4.4,,0.1,,2.3,,15.7,,0.0,,,M,,M,,M,,,20.0,,43,
-61.38,66.65,CAPE DYER,2400650,2012-09-03,2012,9,3,,1.0,,-0.8,,0.1,,17.9,,0.0,,,M,,M,,M,,,36.0,,61,
-61.38,66.65,CAPE DYER,2400650,2012-09-04,2012,9,4,,6.4,,0.4,,3.4,,14.6,,0.0,,,M,,M,,M,,,36.0,,35,
-61.38,66.65,CAPE DYER,2400650,2012-09-05,2012,9,5,,7.6,,-2.2,,2.7,,15.3,,0.0,,,M,,M,,M,,,3.0,,48,
-61.38,66.65,CAPE DYER,2400650,2012-09-06,2012,9,6,,1.0,,-2.1,,-0.6,,18.6,,0.0,,,M,,M,,M,,,19.0,,41,
-61.38,66.65,CAPE DYER,2400650,2012-09-07,2012,9,7,,2.8,,-2.2,,0.3,,17.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-09-08,2012,9,8,,1.0,,-2.6,,-0.8,,18.8,,0.0,,,M,,M,,M,,,21.0,,52,
-61.38,66.65,CAPE DYER,2400650,2012-09-09,2012,9,9,,1.8,,-3.1,,-0.7,,18.7,,0.0,,,M,,M,,M,,,21.0,,65,
-61.38,66.65,CAPE DYER,2400650,2012-09-10,2012,9,10,,2.5,,-1.4,,0.6,,17.4,,0.0,,,M,,M,,M,,,36.0,,93,
-61.38,66.65,CAPE DYER,2400650,2012-09-11,2012,9,11,,0.2,,-1.3,,-0.6,,18.6,,0.0,,,M,,M,,M,,,36.0,,107,
-61.38,66.65,CAPE DYER,2400650,2012-09-12,2012,9,12,,2.3,,-2.4,,-0.1,,18.1,,0.0,,,M,,M,,M,,,29.0,,57,
-61.38,66.65,CAPE DYER,2400650,2012-09-13,2012,9,13,,-1.4,,-3.2,,-2.3,,20.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-09-14,2012,9,14,,-0.4,,-3.1,,-1.8,,19.8,,0.0,,,M,,M,,M,,,32.0,,80,
-61.38,66.65,CAPE DYER,2400650,2012-09-15,2012,9,15,,0.7,,-2.7,,-1.0,,19.0,,0.0,,,M,,M,,M,,,21.0,,33,
-61.38,66.65,CAPE DYER,2400650,2012-09-16,2012,9,16,,-0.3,,-2.7,,-1.5,,19.5,,0.0,,,M,,M,,M,,,21.0,,67,
-61.38,66.65,CAPE DYER,2400650,2012-09-17,2012,9,17,,0.7,,-1.5,,-0.4,,18.4,,0.0,,,M,,M,,M,,,21.0,,69,
-61.38,66.65,CAPE DYER,2400650,2012-09-18,2012,9,18,,-0.2,,-2.1,,-1.2,,19.2,,0.0,,,M,,M,,M,,,20.0,,61,
-61.38,66.65,CAPE DYER,2400650,2012-09-19,2012,9,19,,-0.6,,-2.9,,-1.8,,19.8,,0.0,,,M,,M,,M,,,4.0,,69,
-61.38,66.65,CAPE DYER,2400650,2012-09-20,2012,9,20,,-1.6,,-2.6,,-2.1,,20.1,,0.0,,,M,,M,,M,,,35.0,E,93,E
-61.38,66.65,CAPE DYER,2400650,2012-09-21,2012,9,21,,-1.4,,-2.6,,-2.0,,20.0,,0.0,,,M,,M,,M,,,20.0,,48,
-61.38,66.65,CAPE DYER,2400650,2012-09-22,2012,9,22,,0.8,,-2.5,,-0.9,,18.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-09-23,2012,9,23,,0.9,,-2.0,,-0.6,,18.6,,0.0,,,M,,M,,M,,,1.0,,33,
-61.38,66.65,CAPE DYER,2400650,2012-09-24,2012,9,24,,1.8,,-1.0,,0.4,,17.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-09-25,2012,9,25,,2.9,,-2.7,,0.1,,17.9,,0.0,,,M,,M,,M,,,22.0,,61,
-61.38,66.65,CAPE DYER,2400650,2012-09-26,2012,9,26,,0.0,,-2.2,,-1.1,,19.1,,0.0,,,M,,M,,M,,,36.0,,83,
-61.38,66.65,CAPE DYER,2400650,2012-09-27,2012,9,27,,3.0,,-1.3,,0.9,,17.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-09-28,2012,9,28,,0.2,,-3.7,,-1.8,,19.8,,0.0,,,M,,M,,M,,,36.0,,54,
-61.38,66.65,CAPE DYER,2400650,2012-09-29,2012,9,29,,1.3,,-3.6,,-1.2,,19.2,,0.0,,,M,,M,,M,,,2.0,,41,
-61.38,66.65,CAPE DYER,2400650,2012-09-30,2012,9,30,,1.9,,-3.2,,-0.7,,18.7,,0.0,,,M,,M,,M,,,33.0,,61,
-61.38,66.65,CAPE DYER,2400650,2012-10-01,2012,10,1,,0.3,,-3.2,,-1.5,,19.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-02,2012,10,2,,1.5,,-3.4,,-1.0,,19.0,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-03,2012,10,3,,2.8,,-5.6,,-1.4,,19.4,,0.0,,,M,,M,,M,,,36.0,,43,
-61.38,66.65,CAPE DYER,2400650,2012-10-04,2012,10,4,,-5.5,,-9.2,,-7.4,,25.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-05,2012,10,5,,-6.8,,-8.6,,-7.7,,25.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-06,2012,10,6,,-6.2,,-8.3,,-7.3,,25.3,,0.0,,,M,,M,,M,,,4.0,,35,
-61.38,66.65,CAPE DYER,2400650,2012-10-07,2012,10,7,,-5.4,,-7.2,,-6.3,,24.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-08,2012,10,8,,-6.8,,-8.9,,-7.9,,25.9,,0.0,,,M,,M,,M,,,36.0,,96,
-61.38,66.65,CAPE DYER,2400650,2012-10-09,2012,10,9,,-7.5,,-9.7,,-8.6,,26.6,,0.0,,,M,,M,,M,,,35.0,,39,
-61.38,66.65,CAPE DYER,2400650,2012-10-10,2012,10,10,,-8.4,,-11.0,,-9.7,,27.7,,0.0,,,M,,M,,M,,,2.0,,67,
-61.38,66.65,CAPE DYER,2400650,2012-10-11,2012,10,11,,-6.1,,-10.1,,-8.1,,26.1,,0.0,,,M,,M,,M,,,4.0,,63,
-61.38,66.65,CAPE DYER,2400650,2012-10-12,2012,10,12,,-3.2,,-6.8,,-5.0,,23.0,,0.0,,,M,,M,,M,,,1.0,E,59,E
-61.38,66.65,CAPE DYER,2400650,2012-10-13,2012,10,13,,-0.3,,-6.8,,-3.6,,21.6,,0.0,,,M,,M,,M,,,2.0,,33,
-61.38,66.65,CAPE DYER,2400650,2012-10-14,2012,10,14,,-2.2,,-6.8,,-4.5,,22.5,,0.0,,,M,,M,,M,,,36.0,E,80,E
-61.38,66.65,CAPE DYER,2400650,2012-10-15,2012,10,15,,1.1,,-4.7,,-1.8,,19.8,,0.0,,,M,,M,,M,,,36.0,,74,
-61.38,66.65,CAPE DYER,2400650,2012-10-16,2012,10,16,,-1.6,,-6.5,,-4.1,,22.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-17,2012,10,17,,-6.2,,-9.3,,-7.8,,25.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-18,2012,10,18,,-5.6,,-8.0,,-6.8,,24.8,,0.0,,,M,,M,,M,,,36.0,,41,
-61.38,66.65,CAPE DYER,2400650,2012-10-19,2012,10,19,,-4.5,,-8.5,,-6.5,,24.5,,0.0,,,M,,M,,M,,,33.0,,33,
-61.38,66.65,CAPE DYER,2400650,2012-10-20,2012,10,20,,-5.9,,-9.8,,-7.9,,25.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-21,2012,10,21,,-7.5,,-9.0,,-8.3,,26.3,,0.0,,,M,,M,,M,,,1.0,,69,
-61.38,66.65,CAPE DYER,2400650,2012-10-22,2012,10,22,,-6.7,,-8.8,,-7.8,,25.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-23,2012,10,23,,-7.2,,-8.8,,-8.0,,26.0,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-24,2012,10,24,,-5.7,,-7.5,,-6.6,,24.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-25,2012,10,25,,-4.5,,-6.3,,-5.4,,23.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-26,2012,10,26,,-3.9,,-7.0,,-5.5,,23.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-27,2012,10,27,,-2.9,,-6.6,,-4.8,,22.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-28,2012,10,28,,-4.1,,-6.9,,-5.5,,23.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-29,2012,10,29,,-4.8,,-8.3,,-6.6,,24.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-10-30,2012,10,30,,-7.8,,-10.2,,-9.0,,27.0,,0.0,,,M,,M,,M,,,2.0,E,43,E
-61.38,66.65,CAPE DYER,2400650,2012-10-31,2012,10,31,,-10.0,,-13.2,,-11.6,,29.6,,0.0,,,M,,M,,M,,,2.0,,59,
-61.38,66.65,CAPE DYER,2400650,2012-11-01,2012,11,1,,-9.5,,-12.9,,-11.2,,29.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-02,2012,11,2,,-3.4,,-9.5,,-6.5,,24.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-03,2012,11,3,,-3.7,,-9.1,,-6.4,,24.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-04,2012,11,4,,-9.0,,-11.9,,-10.5,,28.5,,0.0,,,M,,M,,M,,,1.0,,98,
-61.38,66.65,CAPE DYER,2400650,2012-11-05,2012,11,5,,-10.6,,-11.9,,-11.3,,29.3,,0.0,,,M,,M,,M,,,1.0,,54,
-61.38,66.65,CAPE DYER,2400650,2012-11-06,2012,11,6,,-8.9,,-12.1,,-10.5,,28.5,,0.0,,,M,,M,,M,,,3.0,,39,
-61.38,66.65,CAPE DYER,2400650,2012-11-07,2012,11,7,,-8.9,,-13.8,,-11.4,,29.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-08,2012,11,8,,-10.1,,-14.1,,-12.1,,30.1,,0.0,,,M,,M,,M,,,19.0,,44,
-61.38,66.65,CAPE DYER,2400650,2012-11-09,2012,11,9,,-11.0,,-13.3,,-12.2,,30.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-10,2012,11,10,,-9.2,,-11.6,,-10.4,,28.4,,0.0,,,M,,M,,M,,,36.0,,96,
-61.38,66.65,CAPE DYER,2400650,2012-11-11,2012,11,11,,-9.7,,-12.5,,-11.1,,29.1,,0.0,,,M,,M,,M,,,33.0,,76,
-61.38,66.65,CAPE DYER,2400650,2012-11-12,2012,11,12,,-10.6,,-13.6,,-12.1,,30.1,,0.0,,,M,,M,,M,,,2.0,,59,
-61.38,66.65,CAPE DYER,2400650,2012-11-13,2012,11,13,,-6.5,,-12.0,,-9.3,,27.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-14,2012,11,14,,-7.9,,-17.5,,-12.7,,30.7,,0.0,,,M,,M,,M,,,3.0,,44,
-61.38,66.65,CAPE DYER,2400650,2012-11-15,2012,11,15,,-12.4,,-16.5,,-14.5,,32.5,,0.0,,,M,,M,,M,,,32.0,,61,
-61.38,66.65,CAPE DYER,2400650,2012-11-16,2012,11,16,,-9.9,,-14.4,,-12.2,,30.2,,0.0,,,M,,M,,M,,,7.0,,33,
-61.38,66.65,CAPE DYER,2400650,2012-11-17,2012,11,17,,-10.2,,-12.1,,-11.2,,29.2,,0.0,,,M,,M,,M,,,36.0,,32,
-61.38,66.65,CAPE DYER,2400650,2012-11-18,2012,11,18,,-11.5,,-15.0,,-13.3,,31.3,,0.0,,,M,,M,,M,,,35.0,,59,
-61.38,66.65,CAPE DYER,2400650,2012-11-19,2012,11,19,,-12.1,,-16.7,,-14.4,,32.4,,0.0,,,M,,M,,M,,,32.0,,95,
-61.38,66.65,CAPE DYER,2400650,2012-11-20,2012,11,20,,-14.0,,-16.4,,-15.2,,33.2,,0.0,,,M,,M,,M,,,35.0,,56,
-61.38,66.65,CAPE DYER,2400650,2012-11-21,2012,11,21,,-15.9,,-16.6,,-16.3,,34.3,,0.0,,,M,,M,,M,,,1.0,,32,
-61.38,66.65,CAPE DYER,2400650,2012-11-22,2012,11,22,,-13.8,,-16.8,,-15.3,,33.3,,0.0,,,M,,M,,M,,,2.0,,43,
-61.38,66.65,CAPE DYER,2400650,2012-11-23,2012,11,23,,-13.6,,-16.3,,-15.0,,33.0,,0.0,,,M,,M,,M,,,3.0,,32,
-61.38,66.65,CAPE DYER,2400650,2012-11-24,2012,11,24,,-11.9,,-15.6,,-13.8,,31.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-25,2012,11,25,,-12.1,E,-15.3,E,-13.7,E,31.7,E,0.0,E,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-26,2012,11,26,,-9.9,,-12.5,,-11.2,,29.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-11-27,2012,11,27,,-11.0,,-13.8,,-12.4,,30.4,,0.0,,,M,,M,,M,,,1.0,E,43,E
-61.38,66.65,CAPE DYER,2400650,2012-11-28,2012,11,28,,-13.8,,-17.2,,-15.5,,33.5,,0.0,,,M,,M,,M,,,2.0,,44,
-61.38,66.65,CAPE DYER,2400650,2012-11-29,2012,11,29,,-13.3,,-16.6,,-15.0,,33.0,,0.0,,,M,,M,,M,,,17.0,,39,
-61.38,66.65,CAPE DYER,2400650,2012-11-30,2012,11,30,,-12.8,,-17.9,,-15.4,,33.4,,0.0,,,M,,M,,M,,,4.0,,98,
-61.38,66.65,CAPE DYER,2400650,2012-12-01,2012,12,1,,-12.5,,-16.9,,-14.7,,32.7,,0.0,,,M,,M,,M,,,36.0,,98,
-61.38,66.65,CAPE DYER,2400650,2012-12-02,2012,12,2,,-15.7,,-18.5,,-17.1,,35.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-03,2012,12,3,,-16.9,,-19.7,,-18.3,,36.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-04,2012,12,4,,-19.7,,-21.5,,-20.6,,38.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-05,2012,12,5,,-19.6,,-21.7,,-20.7,,38.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-06,2012,12,6,,-18.2,,-20.9,,-19.6,,37.6,,0.0,,,M,,M,,M,,,2.0,,43,
-61.38,66.65,CAPE DYER,2400650,2012-12-07,2012,12,7,,-10.4,,-22.3,,-16.4,,34.4,,0.0,,,M,,M,,M,,,20.0,,59,
-61.38,66.65,CAPE DYER,2400650,2012-12-08,2012,12,8,,-6.7,,-14.3,,-10.5,,28.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-09,2012,12,9,,-14.2,,-20.2,,-17.2,,35.2,,0.0,,,M,,M,,M,,,21.0,,63,
-61.38,66.65,CAPE DYER,2400650,2012-12-10,2012,12,10,,-16.0,,-19.1,,-17.6,,35.6,,0.0,,,M,,M,,M,,,23.0,,37,
-61.38,66.65,CAPE DYER,2400650,2012-12-11,2012,12,11,,-19.0,,-21.7,,-20.4,,38.4,,0.0,,,M,,M,,M,,,36.0,,52,
-61.38,66.65,CAPE DYER,2400650,2012-12-12,2012,12,12,,-20.2,,-22.4,,-21.3,,39.3,,0.0,,,M,,M,,M,,,36.0,,54,
-61.38,66.65,CAPE DYER,2400650,2012-12-13,2012,12,13,,-17.7,,-22.1,,-19.9,,37.9,,0.0,,,M,,M,,M,,,35.0,,107,
-61.38,66.65,CAPE DYER,2400650,2012-12-14,2012,12,14,,-16.3,,-18.4,,-17.4,,35.4,,0.0,,,M,,M,,M,,,36.0,,106,
-61.38,66.65,CAPE DYER,2400650,2012-12-15,2012,12,15,,-16.6,,-18.5,,-17.6,,35.6,,0.0,,,M,,M,,M,,,34.0,,61,
-61.38,66.65,CAPE DYER,2400650,2012-12-16,2012,12,16,,-16.3,,-18.3,,-17.3,,35.3,,0.0,,,M,,M,,M,,,2.0,,35,
-61.38,66.65,CAPE DYER,2400650,2012-12-17,2012,12,17,,-9.9,,-16.8,,-13.4,,31.4,,0.0,,,M,,M,,M,,,22.0,,44,
-61.38,66.65,CAPE DYER,2400650,2012-12-18,2012,12,18,,-14.6,,-17.5,,-16.1,,34.1,,0.0,,,M,,M,,M,,,36.0,,43,
-61.38,66.65,CAPE DYER,2400650,2012-12-19,2012,12,19,,-14.7,,-16.7,,-15.7,,33.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-20,2012,12,20,,-11.4,,-16.0,,-13.7,,31.7,,0.0,,,M,,M,,M,,,35.0,,61,
-61.38,66.65,CAPE DYER,2400650,2012-12-21,2012,12,21,,-10.8,,-15.5,,-13.2,,31.2,,0.0,,,M,,M,,M,,,35.0,,63,
-61.38,66.65,CAPE DYER,2400650,2012-12-22,2012,12,22,,-13.2,,-17.6,,-15.4,,33.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-23,2012,12,23,,-11.9,,-21.4,,-16.7,,34.7,,0.0,,,M,,M,,M,,,36.0,,72,
-61.38,66.65,CAPE DYER,2400650,2012-12-24,2012,12,24,,-10.4,E,-21.4,E,-15.9,E,33.9,E,0.0,E,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-25,2012,12,25,,-13.2,,-19.0,,-16.1,,34.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-26,2012,12,26,,-11.6,,-17.4,,-14.5,,32.5,,0.0,,,M,,M,,M,,,36.0,,113,
-61.38,66.65,CAPE DYER,2400650,2012-12-27,2012,12,27,,-13.1,,-18.2,,-15.7,,33.7,,0.0,,,M,,M,,M,,,31.0,,52,
-61.38,66.65,CAPE DYER,2400650,2012-12-28,2012,12,28,,-13.5,,-19.4,,-16.5,,34.5,,0.0,,,M,,M,,M,,,22.0,,32,
-61.38,66.65,CAPE DYER,2400650,2012-12-29,2012,12,29,,-17.0,,-20.1,,-18.6,,36.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2012-12-30,2012,12,30,,-19.6,,-22.0,,-20.8,,38.8,,0.0,,,M,,M,,M,,,1.0,,33,
-61.38,66.65,CAPE DYER,2400650,2012-12-31,2012,12,31,,-18.9,,-22.8,,-20.9,,38.9,,0.0,,,M,,M,,M,,,4.0,,52,
-61.38,66.65,CAPE DYER,2400650,2011-02-09,2011,2,9,,-29.2,,-32.8,,-31.0,,49.0,,0.0,,,M,,M,,M,,,20.0,,52,
-61.38,66.65,CAPE DYER,2400650,2011-02-10,2011,2,10,,-22.9,,-30.1,,-26.5,,44.5,,0.0,,,M,,M,,M,,,1.0,,65,
-61.38,66.65,CAPE DYER,2400650,2011-02-11,2011,2,11,,-18.7,,-23.8,,-21.3,,39.3,,0.0,,,M,,M,,M,,,32.0,,85,
-61.38,66.65,CAPE DYER,2400650,2011-02-12,2011,2,12,,-21.8,,-31.9,,-26.9,,44.9,,0.0,,,M,,M,,M,,,21.0,,83,
-61.38,66.65,CAPE DYER,2400650,2011-02-13,2011,2,13,,-24.1,,-29.5,,-26.8,,44.8,,0.0,,,M,,M,,M,,,2.0,,33,
-61.38,66.65,CAPE DYER,2400650,2011-02-14,2011,2,14,,-22.1,,-25.2,,-23.7,,41.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2011-02-15,2011,2,15,,-22.0,,-26.9,,-24.5,,42.5,,0.0,,,M,,M,,M,,,19.0,,37,
-61.38,66.65,CAPE DYER,2400650,2011-02-16,2011,2,16,,-22.8,,-28.1,,-25.5,,43.5,,0.0,,,M,,M,,M,,,21.0,,70,
-61.38,66.65,CAPE DYER,2400650,2011-02-17,2011,2,17,,-19.3,,-23.2,,-21.3,,39.3,,0.0,,,M,,M,,M,,,1.0,,44,
-61.38,66.65,CAPE DYER,2400650,2011-02-18,2011,2,18,,-22.6,,-23.9,,-23.3,,41.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2011-02-19,2011,2,19,,-22.1,,-23.8,,-23.0,,41.0,,0.0,,,M,,M,,M,,,4.0,,32,
-61.38,66.65,CAPE DYER,2400650,2011-02-20,2011,2,20,,-22.7,,-25.0,,-23.9,,41.9,,0.0,,,M,,M,,M,,,1.0,,33,
-61.38,66.65,CAPE DYER,2400650,2011-02-21,2011,2,21,,-20.2,,-22.8,,-21.5,,39.5,,0.0,,,M,,M,,M,,,21.0,,33,
-61.38,66.65,CAPE DYER,2400650,2011-02-22,2011,2,22,,-21.3,,-27.3,,-24.3,,42.3,,0.0,,,M,,M,,M,,,1.0,,44,
-61.38,66.65,CAPE DYER,2400650,2011-02-23,2011,2,23,,-27.1,,-28.7,,-27.9,,45.9,,0.0,,,M,,M,,M,,,33.0,,41,
-61.38,66.65,CAPE DYER,2400650,2011-02-24,2011,2,24,,-28.4,,-30.4,,-29.4,,47.4,,0.0,,,M,,M,,M,,,36.0,,32,
-61.38,66.65,CAPE DYER,2400650,2011-02-25,2011,2,25,,-27.9,,-30.3,,-29.1,,47.1,,0.0,,,M,,M,,M,,,5.0,,37,
-61.38,66.65,CAPE DYER,2400650,2011-02-26,2011,2,26,,-26.6,,-28.2,,-27.4,,45.4,,0.0,,,M,,M,,M,,,36.0,,39,
-61.38,66.65,CAPE DYER,2400650,2011-02-27,2011,2,27,,-22.6,,-28.2,,-25.4,,43.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2011-02-28,2011,2,28,,-20.2,,-23.2,,-21.7,,39.7,,0.0,,,M,,M,,M,,,21.0,,67,
-61.38,66.65,CAPE DYER,2400650,2011-03-01,2011,3,1,,-19.7,,-22.7,,-21.2,,39.2,,0.0,,,M,,M,,M,,,36.0,,50,
-61.38,66.65,CAPE DYER,2400650,2011-03-02,2011,3,2,,-17.2,,-21.8,,-19.5,,37.5,,0.0,,,M,,M,,M,,,29.0,,56,
-61.38,66.65,CAPE DYER,2400650,2011-03-03,2011,3,3,,-17.7,,-25.5,,-21.6,,39.6,,0.0,,,M,,M,,M,,,20.0,,70,
-61.38,66.65,CAPE DYER,2400650,2011-03-04,2011,3,4,,-22.4,,-25.1,,-23.8,,41.8,,0.0,,,M,,M,,M,,,21.0,,35,
-61.38,66.65,CAPE DYER,2400650,2011-03-05,2011,3,5,,-22.2,,-23.6,,-22.9,,40.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2011-03-06,2011,3,6,,-22.9,,-24.3,,-23.6,,41.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2011-03-07,2011,3,7,,-22.9,,-24.9,,-23.9,,41.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2011-03-08,2011,3,8,,-20.7,,-22.9,,-21.8,,39.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2011-03-09,2011,3,9,,-21.6,,-23.8,,-22.7,,40.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,2011-03-10,2011,3,10,,-21.7,,-23.9,,-22.8,,40.8,,0.0,,,M,,M,,M,,,21.0,,85,
-61.38,66.65,CAPE DYER,2400650,2011-03-11,2011,3,11,,-18.4,,-22.3,,-20.4,,38.4,,0.0,,,M,,M,,M,,,21.0,,69,
-61.38,66.65,CAPE DYER,2400650,2011-03-12,2011,3,12,,-22.3,,-29.4,,-25.9,,43.9,,0.0,,,M,,M,,M,,,21.0,,39,
-61.38,66.65,CAPE DYER,2400650,2011-03-13,2011,3,13,,-28.2,,-31.4,,-29.8,,47.8,,0.0,,,M,,M,,M,,,35.0,,39,
-61.38,66.65,CAPE DYER,2400650,2011-03-14,2011,3,14,,-26.0,,-29.5,,-27.8,,45.8,,0.0,,,M,,M,,M,,,,,<31,
